DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.323 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
173, 3683337537, 0.4329842, -0.60734427, 0.04612597, -0.66447896, -1.6672872, 1.974062, 3.3916187, 0
174, 3683354204, 0.4266388, -0.6182307, 0.07649716, -0.65568304, -2.1305566, 2.5500436, 4.118948, 0
175, 3683370871, 0.42643547, -0.6246161, 0.101885706, -0.6462422, -1.9847844, 2.1100345, 4.101322, 0
176, 3683387538, 0.43074262, -0.62745875, 0.12313755, -0.63686395, -1.90065, 1.2114264, 3.1971493, 0
177, 3683404205, 0.4369263, -0.6291395, 0.14198612, -0.62699354, -1.8539257, 0.43907085, 1.8774643, 0
178, 3683420872, 0.4439591, -0.6314039, 0.15962383, -0.6154282, -1.9373223, -0.047244605, 1.151495, 0
179, 3683437539, 0.45124763, -0.6356657, 0.17652816, -0.600953, -2.263907, -0.34400567, 0.79433346, 0
180, 3683454206, 0.45868328, -0.6414749, 0.1923198, -0.5840675, -2.3331556, -0.6559171, 1.0600691, 0
181, 3683470873, 0.46779564, -0.6463101, 0.20629984, -0.5664742, -2.2741942, -1.129584, 1.5813942, 0
182, 3683487540, 0.47982794, -0.6480016, 0.2180704, -0.5498241, -2.073571, -1.8041289, 1.7169914, 0
183, 3683504207, 0.49417862, -0.6463459, 0.2282393, -0.53472745, -1.9374208, -2.4350715, 0.79848003, 0
184, 3683520874, 0.51028794, -0.6422943, 0.23695093, -0.5205004, -2.1674547, -2.6058035, -0.6821213, 0
185, 3683537541, 0.52734613, -0.63737833, 0.24332613, -0.50640845, -2.3132253, -3.0598402, -1.8585172, 0
186, 3683554208, 0.5441144, -0.633672, 0.2468713, -0.49138182, -2.4138784, -3.5378497, -2.5915465, 0
187, 3683570875, 0.55965954, -0.63234824, 0.24807842, -0.4747381, -2.3320026, -3.759973, -2.7047305, 0
188, 3683587542, 0.57437325, -0.63262504, 0.2477389, -0.45662737, -1.9721726, -3.7171743, -2.791297, 0
189, 3683604209, 0.5899056, -0.63247955, 0.24536529, -0.43792605, -1.5620198, -3.4589248, -3.18436, 0
190, 3683620876, 0.6070528, -0.63049114, 0.24009499, -0.4199097, -1.107456, -3.214007, -4.0844893, 0
191, 3683637543, 0.6255388, -0.626538, 0.23139793, -0.4032473, -0.738533, -2.7940304, -4.874543, 0
192, 3683654210, 0.64459604, -0.6208875, 0.21915993, -0.38854304, -0.21179643, -2.295537, -4.900237, 0
193, 3683670877, 0.6638118, -0.6135077, 0.20436591, -0.37576443, 0.2992225, -1.7315304, -4.4564104, 0
194, 3683687544, 0.6828074, -0.60444444, 0.18921392, -0.36417234, 0.936365, -1.457139, -3.8883247, 0
195, 3683704211, 0.70037615, -0.5947237, 0.17630574, -0.35312253, 1.5488547, -1.0510786, -3.220015, 0
196, 3683720878, 0.71556234, -0.58574593, 0.16697453, -0.34204388, 1.7964622, -0.7209305, -2.512238, 0
197, 3683737545, 0.72754866, -0.57919365, 0.16049978, -0.33083162, 1.6559328, -0.25532487, -2.0986977, 0
198, 3683754212, 0.73657715, -0.5746786, 0.15568413, -0.3208788, 2.009664, 0.28693765, -1.2775116, 0
199, 3683770879, 0.7421861, -0.5732282, 0.15184352, -0.31227386, 2.08543, 0.57340324, -1.4849281, 0
200, 3683787546, 0.7437457, -0.5766988, 0.14864905, -0.3035892, 1.322347, 0.6369719, -0.95434856, 0
201, 3683804213, 0.7419044, -0.5846322, 0.14496377, -0.29456872, 1.1247948, 0.2754815, -0.8396721, 0
202, 3683820880, 0.73780006, -0.59590894, 0.14031668, -0.28435352, 0.6934369, -0.037783526, -0.5495014, 0
203, 3683837547, 0.7334944, -0.60741675, 0.1344156, -0.27379793, 0.95144796, -0.44143406, 0.3526497, 0
204, 3683854214, 0.7320954, -0.61497897, 0.12784907, -0.2636172, 1.1794682, -0.8223091, 1.5055485, 0
205, 3683870881, 0.73576576, -0.6159564, 0.121852055, -0.25377268, 1.2722632, -0.6745272, 2.0082178, 0
206, 3683887548, 0.7441536, -0.6107717, 0.11669001, -0.2440878, 1.1654453, -0.12967417, 1.217166, 0
