Marta_trial 1;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:13:33;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
276;429.342804;205.371109;339.517792;404.631317;118.515907;369.011597;440.863159;19.224436;470.576569
277;429.568481;205.189331;339.255768;404.536041;118.290649;368.767975;440.172729;18.592838;470.629456
278;430.014557;205.137741;338.958130;404.332001;117.995514;368.381012;439.227570;18.063410;470.056671
279;430.340424;205.109360;338.611084;404.011749;117.478325;368.000031;438.231323;17.158430;469.757721
280;430.471252;205.090546;338.358246;403.651001;117.028435;367.620148;437.408966;16.148300;469.054291
281;430.739471;205.229950;337.897095;403.285217;116.249779;367.193939;436.341492;14.696599;468.000061
282;430.804321;205.296463;337.621674;402.819427;115.426559;366.657532;435.536591;13.242861;467.024170
283;430.923767;205.352127;337.402893;402.459503;114.886917;366.233276;434.748016;11.489539;465.570343
284;430.929199;205.361252;337.231628;402.189270;113.947556;365.588715;433.752258;9.861953;464.262451
285;430.884979;205.414764;337.007874;401.648407;112.989204;365.022552;432.779633;8.003712;462.677734
286;430.802246;205.586060;336.753082;401.145020;111.944817;364.457275;431.860077;5.704432;461.068939
287;430.742371;205.641647;336.522400;400.540771;110.583931;363.680237;431.065887;3.382499;459.238800
288;430.719513;205.700287;336.424591;399.810303;109.125732;362.962128;429.429443;0.576513;457.439178
289;430.636047;205.773453;336.186554;399.039520;107.439415;362.075531;428.032898;-2.249496;455.424896
290;430.345398;205.942703;335.853210;398.023590;105.659050;360.909119;426.572296;-5.956561;452.809937
291;430.106689;206.106262;335.452545;397.163879;103.525635;359.616974;424.688232;-9.895849;449.856201
292;429.768860;206.200119;335.016083;395.930908;100.848022;358.163055;423.196594;-14.521289;446.289154
293;429.571686;206.360428;334.748260;394.766113;98.215485;356.463837;421.069672;-19.171839;442.567078
294;429.554016;206.549088;334.487885;393.357910;94.939117;354.812134;418.764679;-24.324938;438.202179
295;429.319855;206.721268;334.120728;391.716339;91.940544;353.110687;416.591431;-29.986042;433.408051
296;428.956055;206.708252;333.887573;390.041168;88.700127;350.902008;414.170929;-35.765137;427.678589
297;428.663544;206.861206;333.761414;388.325165;85.416214;348.484619;411.528442;-41.686790;421.701813
298;428.423187;207.025681;333.759857;386.783905;81.902443;345.766602;408.639160;-47.655903;415.085754
299;428.218964;207.105423;333.746002;385.392517;78.513397;342.973297;405.688904;-53.600204;407.716339
300;427.965240;207.139282;333.829315;383.929504;75.274269;340.032806;402.643707;-59.351093;399.629791
301;427.714874;207.151703;333.923584;382.640350;71.816147;336.926910;399.545746;-65.195198;390.959106
302;427.408600;206.976105;334.021851;381.125488;68.391548;333.290375;396.750610;-70.890244;381.684418
303;427.273804;206.822525;334.076996;379.730560;64.820007;329.450897;393.801636;-76.441750;371.908264
304;427.253265;206.724930;334.153168;378.073883;61.168144;325.051086;390.836670;-81.735573;362.060791
305;427.056396;206.396011;334.279083;376.383667;57.966255;320.699310;387.827393;-86.844383;352.019928
306;426.943573;205.830566;334.275085;374.923096;54.502312;316.009918;384.790863;-91.583305;341.553711
307;426.779755;205.469971;334.347351;373.286102;51.298809;311.349731;381.977875;-95.784828;330.402466
308;426.555023;205.191452;334.627716;372.133484;48.457977;306.330750;378.746185;-99.651588;319.729187
309;426.448608;204.591766;334.907745;370.904205;45.815353;301.660919;375.908112;-102.518311;308.079010
310;426.282959;203.713150;335.086212;370.265167;43.178417;296.845581;372.969971;-105.339882;296.638184
311;426.320221;203.340759;335.113678;369.481964;40.706726;291.711670;370.506348;-107.514565;284.812866
312;426.656494;202.543518;335.157410;368.476135;38.263031;286.254120;368.363525;-109.644211;272.875916
313;426.604431;201.919403;335.074951;367.606171;35.845432;280.493317;366.479858;-111.302322;260.652954
314;426.473663;201.502014;335.258240;366.427399;33.772991;274.199524;364.779236;-112.629494;248.613754
315;426.711121;200.876068;334.949371;365.363037;32.026089;267.929565;363.100372;-113.651649;236.519287
316;426.809784;200.451477;334.499573;364.326050;30.459042;261.680725;361.014862;-114.123978;224.972855
317;426.875397;200.182617;334.399353;363.816925;29.347136;255.829102;359.188141;-114.212212;213.561798
318;427.067474;199.495499;334.367065;363.311493;27.955711;250.147522;357.795593;-113.513733;201.706726
319;427.134491;198.515778;333.950165;363.244049;26.903805;244.617828;356.978729;-112.047401;189.799255
320;427.060608;197.986740;334.142365;363.152588;25.818302;239.305313;356.507965;-110.352112;178.169556
321;427.046692;197.051819;333.731781;363.028503;25.232098;233.429092;356.497955;-108.280609;167.196945
322;426.993134;196.739594;333.236847;362.874573;24.956484;227.756393;356.272522;-106.181801;156.712814
323;426.799683;196.041534;332.782288;362.787872;24.873869;222.161758;355.811096;-104.368462;146.435944
324;426.543121;195.159180;333.115173;362.497925;24.764799;216.634872;355.380096;-102.383667;136.026047
325;426.282715;194.105469;333.314575;361.978729;24.478079;211.475525;354.228455;-100.359482;125.715546
326;426.369324;192.421509;333.637146;361.800720;24.095934;206.285202;353.528381;-97.446480;115.327629
327;426.499359;190.014984;333.813171;361.789063;23.675825;201.302551;352.978180;-93.645859;105.021957
328;426.364319;188.250885;334.171600;362.054199;23.155231;196.609970;352.643158;-89.184189;95.167007
329;426.388428;186.384247;333.961517;362.465057;22.907383;191.757202;352.396423;-84.358047;85.585320
330;426.327820;184.634613;334.299744;362.712952;23.105062;187.340500;352.188354;-79.594727;76.667557
331;426.337494;182.819733;334.316406;362.858490;23.621611;182.589005;351.847839;-74.799469;67.979118
332;426.512299;181.207733;333.970245;362.816162;24.250847;178.333252;350.838898;-70.099434;60.059307
333;426.911224;179.606750;333.750244;363.041382;25.138767;174.255020;350.403290;-65.126366;52.353344
334;427.472351;178.033875;333.384979;363.479095;26.278582;170.324829;350.097748;-59.788479;45.356701
335;427.861389;176.899979;333.290192;363.805511;27.404270;166.700577;349.572845;-54.173862;38.685631
336;428.280334;175.593979;332.896362;364.249512;28.660963;163.273224;349.642975;-48.274952;32.645374
337;428.751099;174.721146;332.585999;364.759216;30.319845;159.946793;349.531342;-42.569679;26.868753
338;429.182861;174.128647;332.318390;365.238739;32.112091;156.736404;349.378387;-36.824127;21.231350
339;429.810852;173.419907;331.493713;365.660797;34.046520;153.512390;349.221039;-30.994333;15.994626
340;430.198090;172.620911;331.085938;366.076752;36.147495;150.489807;349.193146;-25.162148;10.990234
341;431.041168;171.924896;330.585754;366.516296;38.326206;147.878006;349.376160;-19.166023;6.259141
342;431.591431;170.819031;330.106445;366.715729;40.475204;145.406601;349.702942;-12.959168;2.001051
343;432.047394;170.449982;329.891541;367.359680;42.384144;142.716248;349.805267;-6.720069;-1.837722
344;432.512848;170.062637;329.351501;368.009979;44.470551;140.543152;349.885498;-0.670744;-5.318494
345;432.733551;169.133148;329.213531;368.353516;46.542828;138.740845;350.073395;5.274127;-8.823087
346;433.216217;168.662521;328.718414;368.992493;48.792076;136.827560;350.312164;11.221998;-11.875297
347;433.569366;168.315277;328.580475;369.479095;50.952576;135.004013;351.075226;17.359722;-14.746873
348;433.816986;166.933945;328.406647;370.040833;53.169567;133.313583;351.395782;23.217752;-17.505449
349;434.162628;166.421036;328.117004;370.576874;55.404430;131.833176;351.960175;28.795231;-20.030836
350;434.302307;165.655823;328.160980;371.086151;57.649403;130.281189;352.365204;34.337234;-21.917889
351;434.537445;165.097931;328.018799;371.839111;59.818317;128.900696;353.251373;39.760933;-23.962395
352;434.927582;164.752884;327.792908;372.353394;61.833813;127.676254;353.709045;44.830429;-25.580521
353;435.397949;164.804199;327.100372;372.854492;64.059578;126.621567;354.364563;49.526051;-27.241425
354;435.524109;164.890518;326.708374;373.275085;66.044464;125.551750;355.100372;53.873531;-28.652384
355;435.679932;165.115311;326.442352;373.947083;67.999886;124.369820;355.765228;57.823154;-29.975960
356;436.005463;165.823608;326.137909;374.269684;69.823456;123.286804;356.227417;61.093227;-31.170755
357;435.961365;166.524994;325.649750;374.812592;71.729530;122.222672;356.819733;63.782532;-32.300026
358;435.837158;166.947983;325.272430;374.993225;73.557076;121.273758;357.542389;66.601837;-33.734364
359;436.517914;168.171021;324.089966;375.092590;75.119827;120.518311;357.941467;68.482849;-34.823093
360;436.089874;168.553833;324.114716;375.314606;76.474152;119.814827;358.078522;70.053009;-35.407021
361;436.176331;169.580994;323.688812;375.337463;77.648300;118.843658;358.300568;71.229057;-36.299408
362;435.989227;170.198715;323.427917;375.219849;78.528297;118.504784;358.285675;71.770638;-36.423576
363;435.792999;171.488556;323.165680;375.157562;79.098122;118.031471;358.243835;71.896744;-36.930351
364;435.517303;172.249191;322.519104;375.120605;79.649857;117.300346;358.269104;71.393578;-37.021626
365;435.501923;173.257721;321.977478;374.901855;79.769875;117.128174;358.255585;70.530289;-37.342175
366;435.183044;173.683655;321.759888;374.521423;79.631012;116.990005;357.925354;69.122986;-37.713631
367;434.850342;174.155075;321.676422;373.985229;79.286774;117.262077;357.277802;67.334351;-37.324516
368;434.410675;174.592606;321.671082;373.316528;78.789291;117.691040;356.658478;65.327774;-37.073963
369;434.104004;174.804214;321.740356;372.772064;77.877632;118.102959;356.391327;63.004868;-36.545280
370;433.787994;174.983505;321.762543;372.145905;76.792740;118.734184;355.476318;60.171223;-35.453320
371;433.492432;175.225327;321.864594;371.464050;75.519707;119.669495;354.560120;57.067513;-34.201321
372;433.220154;175.574341;322.088562;370.641479;73.896896;120.724373;353.940186;53.686371;-32.429199
373;432.773224;175.869431;322.515015;370.121582;72.322678;121.763588;353.294586;49.966438;-31.009914
374;432.445679;176.227829;322.929291;369.142273;70.470016;123.139503;352.142456;45.595261;-28.962927
375;432.079498;176.618164;323.013885;368.385803;68.565376;124.641525;351.472778;41.125500;-26.772879
376;431.624176;177.036942;323.244720;367.476685;66.463295;126.456886;350.500641;35.916698;-24.031897
377;431.338257;177.377472;323.266296;366.664215;64.258156;128.323013;349.795319;30.321400;-20.963758
378;431.012268;178.672897;323.385681;365.745728;62.097252;130.328308;349.328644;23.956854;-17.309195
379;430.787079;179.950516;322.866180;364.880157;59.877121;132.708694;348.751251;17.151602;-13.055429
380;430.490204;181.252258;322.940765;364.106750;57.629810;135.257782;348.505463;9.887238;-8.839838
381;430.230835;182.549011;322.667694;363.478455;55.446182;137.960052;348.026764;2.174185;-3.648336
382;429.685577;184.121735;322.752899;362.439972;53.444798;141.275009;347.646912;-5.643101;2.213793
383;429.529358;186.003525;322.255829;361.779907;51.600445;144.530350;347.497559;-13.922586;8.517304
384;429.132324;187.454391;322.017181;361.063141;49.429657;148.515106;347.421051;-22.060038;15.753003
385;428.646088;189.200714;322.015137;360.479736;47.506760;152.589294;348.001953;-30.014933;23.390770
386;428.288605;191.036942;321.657837;359.826202;45.533142;157.087616;347.561798;-38.081116;32.022060
387;428.023041;192.566864;321.813873;359.316925;43.709858;162.115265;347.533020;-45.639561;41.418961
388;427.585815;193.949600;321.790558;358.813293;42.199795;167.461868;347.365540;-53.129047;51.514950
389;427.282928;195.115814;321.635284;358.294495;40.654957;173.144257;347.142853;-60.227341;61.864647
390;426.888428;196.309357;322.172485;357.980927;39.221092;179.027725;347.444672;-66.683517;72.692947
391;426.728149;197.508942;322.286682;357.785553;38.023388;185.182266;347.374023;-72.838783;84.108017
392;426.264374;198.319641;322.543335;357.657776;36.952579;191.415390;347.578278;-78.503235;95.603004
393;425.849121;199.445724;323.099854;357.530853;36.138813;197.656342;348.168427;-83.566284;107.060280
394;425.424957;200.010345;323.360626;357.357025;35.295677;203.967926;348.401886;-88.214211;119.123856
395;425.256897;200.438614;323.693787;357.224640;34.765026;210.197067;349.051971;-92.470627;130.600906
396;424.674133;201.300888;324.403381;357.078033;34.222763;216.560318;349.287537;-96.240051;142.513184
397;424.416412;201.508575;324.774414;357.160583;33.905281;222.827927;349.985565;-99.319939;154.205765
398;424.029755;201.592865;325.124329;357.073853;33.568958;228.998444;350.492615;-102.290489;165.903076
399;423.326080;201.674622;325.801117;357.140106;33.577274;235.086975;351.425629;-104.377968;177.630890
400;422.962830;201.947876;326.099152;357.309662;33.663277;241.183105;352.233521;-106.208138;188.765991
401;421.944946;201.701782;327.344299;357.426880;34.046329;247.083267;353.602081;-107.129623;200.328323
402;421.877014;201.796021;327.593475;357.466949;34.572102;252.811111;354.769287;-108.139130;211.531708
403;421.671600;201.817078;327.814606;358.093384;35.391312;258.645020;355.924347;-108.569107;222.914413
404;421.004578;201.912994;328.551880;358.343964;36.570953;264.561829;357.870819;-108.176155;233.759476
405;420.568359;202.188782;329.134705;358.890381;37.635841;270.051666;359.417175;-107.543030;244.869629
406;420.196777;202.457321;329.529816;359.281525;39.173737;275.527893;361.134338;-106.706314;256.177917
407;419.720703;202.953354;329.882477;360.116180;40.954426;281.176270;363.260040;-105.418594;267.103912
408;419.446869;203.330948;330.138336;360.742737;42.690639;286.293243;365.541473;-103.871552;277.871796
409;419.110352;203.722488;330.639587;361.627808;44.694401;291.304413;367.624054;-102.065414;288.577881
410;418.777130;204.181458;331.263519;362.600800;46.977348;296.168884;369.753601;-99.942543;299.365753
411;418.710876;204.574615;331.358429;363.661041;49.312267;301.157349;372.498230;-97.102127;309.352844
412;418.547668;204.972809;331.542938;364.550964;51.687996;305.781433;375.281158;-93.934860;319.419891
413;418.171722;205.228607;332.017303;365.787140;54.204628;310.312164;378.315399;-90.347725;329.039429
414;417.958954;205.556488;332.321747;367.292664;56.969269;314.684540;381.799194;-86.448029;337.988647
415;417.723907;205.954300;332.806061;368.734985;59.824780;318.868378;385.008881;-82.612617;347.447296
416;417.445007;206.022415;333.071472;369.933472;62.514698;322.887756;388.570709;-78.359001;356.588470
417;417.225891;206.143051;333.376984;371.559296;65.347466;326.637146;392.306885;-73.995918;365.195160
418;417.150909;206.105469;333.652679;373.391998;68.376259;330.238525;396.182465;-69.220909;373.469879
419;417.058807;206.114304;334.064819;375.098999;71.390526;333.883636;400.163300;-64.248466;381.592590
420;416.885742;206.099670;334.575714;377.057404;74.635056;337.223480;404.199310;-59.157200;389.396149
421;416.580231;205.985977;335.389832;379.207153;77.694046;340.547394;408.554291;-53.771530;396.646606
422;416.509064;205.863647;335.745026;381.192322;80.835457;343.677307;412.835846;-48.348015;403.762817
423;416.447906;205.769897;335.961731;383.490540;84.132362;346.658417;417.257843;-42.547264;410.291382
424;416.447266;205.696396;336.149384;385.729736;87.357918;349.466858;421.536865;-36.739338;416.858643
425;416.334534;205.396301;336.694336;388.007996;90.517715;352.233948;426.018066;-31.065977;422.583313
426;416.239716;205.174500;337.387634;390.134399;93.631256;354.790955;430.549438;-24.988401;428.290771
427;416.192291;205.067841;337.931000;392.431824;96.725349;356.850067;434.548981;-19.459227;433.752594
428;416.377808;204.881332;338.286072;394.601349;99.682571;358.977020;438.887634;-14.177097;438.790192
429;416.540558;204.619476;338.671753;396.502594;102.474731;360.957977;442.547394;-8.735314;443.554810
430;416.636261;204.531662;339.044098;398.381561;105.095924;362.631775;446.046722;-3.504418;448.016571
431;416.453217;204.173294;339.604431;400.122894;107.458488;364.155060;448.979584;1.167184;452.122772
432;416.521393;203.929901;339.864227;401.622925;109.505516;365.534943;451.534821;5.600624;455.789551
433;416.772186;203.782883;340.143768;402.874756;111.277962;366.733734;453.726715;9.456274;459.036102
434;417.012695;203.514145;340.502747;404.127075;112.794136;367.695404;455.507172;12.859607;461.801178
435;417.226440;203.046783;340.572479;404.733948;113.699669;368.353058;456.537170;15.551074;464.104218
436;417.400299;202.700958;340.468170;405.364044;114.374908;368.951111;456.955017;17.355200;465.928040
437;417.599365;202.529373;340.242889;405.637604;114.727165;369.237793;457.387299;18.282763;467.502014
438;417.675873;202.237411;340.071167;405.674286;114.780029;369.416595;457.176239;18.931376;468.135468
439;417.962372;201.923691;339.726807;405.565338;114.560661;369.418610;456.606201;18.623117;468.493408
