Marta_trial;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:12:00;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
1104;488.951935;232.941605;336.976685;430.927948;193.549591;109.889793;431.483459;183.050873;-49.704269
1105;489.136719;232.734207;336.824707;432.915955;193.548721;108.525337;434.875854;183.975510;-51.247074
1106;489.480957;232.502197;335.876373;434.828918;193.928650;107.499435;437.908661;185.032333;-52.622063
1107;489.716797;232.448334;335.319611;436.046143;193.921509;106.876488;440.631287;186.041824;-53.762001
1108;490.110229;232.801773;334.680298;437.735321;194.207962;105.701256;442.833069;186.675552;-54.653648
1109;490.385345;233.191528;334.020325;439.023315;194.586807;104.876617;444.763641;187.123978;-55.266243
1110;490.392059;233.328888;333.854706;439.923187;194.850250;104.652077;446.120667;187.738220;-55.669247
1111;490.409149;233.799576;333.988403;440.662262;195.222275;104.401344;447.211151;188.282593;-55.935143
1112;490.639648;234.339310;333.697937;441.327850;195.471527;103.937271;447.850128;188.639893;-56.127876
1113;490.895996;234.859680;333.495972;441.978394;196.035370;103.696106;448.803375;189.017044;-56.413525
1114;491.023834;235.407990;333.361725;442.338684;196.591553;103.677193;449.291748;189.227692;-56.450409
1115;491.130615;236.100479;333.558685;442.514191;197.011353;103.823143;449.544403;189.272339;-56.320301
1116;491.319672;236.553009;333.464996;442.751221;197.393951;103.881302;449.774170;189.080124;-56.238113
1117;491.372955;236.909119;333.782990;442.901123;197.622635;103.987907;449.878296;188.855331;-56.092342
1118;491.511536;237.594528;333.721405;443.012787;197.810684;104.064613;449.915497;188.566467;-55.886585
1119;491.784546;238.105042;333.569000;443.205994;197.790848;104.041687;450.088867;188.251602;-55.733654
1120;492.097321;238.738083;333.324951;443.518219;197.680817;104.046677;450.409851;187.568176;-55.530029
1121;492.398407;239.569183;333.221405;444.027832;197.423553;104.029915;450.311188;186.611404;-54.884426
1122;492.331390;240.022476;333.257935;444.438232;197.203522;104.103638;450.726807;186.375244;-54.891418
1123;492.195343;240.452194;333.423706;444.776337;197.003357;104.157066;451.056580;185.988449;-54.689571
1124;492.096588;240.680817;333.506165;445.101318;196.687561;104.064926;451.287415;185.322342;-54.684090
1125;492.023682;240.923355;333.685913;445.263397;196.403336;103.986107;451.319885;184.855484;-54.578533
1126;492.049286;241.193985;333.499756;445.308563;196.190063;103.945389;451.370758;184.602768;-54.594749
1127;492.046844;241.204193;333.358582;445.322571;196.051575;103.863205;451.332855;184.381714;-54.664131
1128;491.971497;241.139633;333.151184;445.218170;195.952393;103.783623;451.165039;184.128922;-54.728184
1129;491.755035;240.956573;333.112885;445.021942;195.707169;103.628227;450.510651;183.611465;-54.434605
1130;491.702942;240.844559;332.796326;444.399597;195.404984;103.598373;450.134308;183.176132;-54.601154
1131;491.548187;240.558472;332.621033;443.994965;195.215515;103.613289;449.445099;182.814270;-54.683102
1132;491.312195;240.371765;332.559662;443.359497;194.758530;103.610657;448.152710;182.584808;-54.465561
1133;491.064331;240.163193;332.574188;442.268250;194.118454;103.746719;447.160278;182.367661;-54.551945
1134;490.767273;239.877457;332.494904;440.969208;193.728012;104.014542;445.434296;182.098831;-54.331062
1135;490.328156;239.537964;332.835388;440.208649;193.653885;104.245163;443.516541;181.848557;-53.781925
1136;490.186279;238.987762;332.982849;438.339050;193.423447;104.874947;441.131714;181.761703;-53.202385
1137;489.305542;238.317398;334.256531;436.441101;193.093521;105.940353;438.338470;181.829514;-52.359993
1138;489.290405;238.201752;334.348602;434.279266;193.128189;106.716293;435.252838;182.080353;-51.650417
1139;488.414063;237.995300;335.359406;431.802643;193.194458;108.022400;431.710632;182.394363;-50.648705
1140;487.543640;237.297150;336.223511;428.722778;193.428314;109.463150;427.141541;182.887527;-49.268131
1141;486.989655;237.163315;336.924835;425.499542;193.483505;111.140785;422.220398;183.450928;-47.462143
1142;485.690704;236.936966;338.626312;421.622009;193.946503;112.984795;416.681885;184.188980;-45.842865
1143;484.564453;236.714966;340.205811;417.160339;194.377869;115.514374;410.537231;185.134918;-43.695686
1144;483.175049;236.625854;342.414978;412.200439;194.915451;118.382896;403.248718;186.360916;-40.801422
1145;481.863251;236.597107;344.071381;406.874573;195.550552;121.173920;395.592102;187.526932;-38.069656
1146;480.428192;236.882767;346.335297;400.911530;196.404221;124.759300;386.868378;189.058441;-34.317329
1147;478.712372;237.488327;348.616669;394.448792;197.392380;128.414642;377.443359;190.682465;-30.399984
1148;477.049988;238.428772;351.241547;387.537323;198.357605;132.848038;367.154144;192.115143;-25.579422
1149;475.338013;239.532593;353.992462;380.034149;199.472733;137.805573;356.447784;193.760376;-20.425669
1150;473.095642;240.735687;357.269104;372.116150;200.353455;143.272247;345.036377;195.074844;-14.701127
1151;471.281647;242.134430;361.038574;363.749512;201.388184;149.386139;332.767731;196.446594;-7.806568
1152;469.162781;243.785156;364.482605;355.289215;202.329315;155.911957;319.913971;198.122025;-0.509246
1153;467.235809;245.149384;368.577209;346.339630;203.248489;163.282028;306.518860;199.599380;7.888344
1154;464.736816;246.768021;372.832062;337.298981;204.559738;170.944229;292.798798;201.600128;16.890572
1155;462.690674;248.036453;377.551147;327.710907;205.898956;179.974274;278.238312;203.660675;27.179296
1156;460.371582;249.577637;382.085022;318.164581;207.520370;188.979218;263.855865;205.825058;38.275547
1157;457.673218;250.456421;387.157410;308.679138;209.296371;199.026031;248.932419;207.926895;50.293232
1158;455.231781;251.561646;392.453796;298.885132;210.766525;209.942490;234.261566;210.369507;63.124195
1159;452.356415;252.490341;398.007111;289.517700;212.849380;221.362885;219.558426;212.915985;77.024223
1160;449.798309;253.413101;404.056335;280.176849;214.888428;233.397858;204.808914;215.186920;92.021683
1161;447.563599;254.542068;410.130737;271.217316;216.878830;246.201920;190.593903;217.670731;107.699860
1162;445.039978;255.329269;416.366852;262.464294;218.808914;259.395233;176.650772;220.028564;124.370598
1163;443.073639;256.483002;422.648071;254.171661;220.598129;273.032135;163.471558;222.740051;141.117752
1164;441.078430;257.312073;429.594208;246.352921;222.511856;287.427490;150.434311;225.255066;159.166443
1165;439.102478;258.262177;436.568909;239.008041;224.387192;301.829315;137.802689;227.933334;177.995850
1166;437.234344;259.119049;443.586609;232.086578;226.478897;316.933960;126.136574;230.837097;196.974274
1167;435.685181;260.063965;451.003876;225.646225;228.735062;332.134613;114.966675;233.484253;216.708817
1168;434.100586;260.623718;458.482880;219.784958;231.052475;347.645233;104.825645;236.391602;236.391296
1169;433.041962;261.733582;465.927612;214.437363;233.346695;363.527588;94.919502;239.209808;256.892456
1170;432.158630;262.538055;473.341583;209.823669;235.540695;379.174561;86.105110;241.941284;277.411621
1171;431.571869;263.607208;480.593414;205.678055;237.769257;394.949097;78.200096;244.720184;297.827942
1172;431.453613;264.737183;487.685577;202.283569;239.878082;410.743011;71.026474;247.217041;318.507416
1173;431.480499;266.113739;494.607574;199.473740;241.965134;426.451355;64.664932;250.046066;339.160675
1174;431.605408;267.287506;502.014252;197.065796;244.114822;442.112061;59.046463;252.861359;359.765015
1175;431.776703;268.441010;509.160278;195.600052;246.106323;457.329895;54.310452;255.777222;380.197296
1176;432.345795;269.335632;516.045410;194.231186;248.175415;472.719635;50.372551;258.329895;400.421021
1177;433.230225;270.389282;522.359619;193.517838;250.509140;487.779297;47.298595;261.296692;420.326965
1178;434.220520;271.215759;529.133301;193.347931;252.740387;502.322723;44.725689;264.258667;439.865875
1179;435.440796;272.274689;535.103821;193.901703;254.813583;516.509216;43.060959;267.126251;458.951721
1180;436.717804;273.240509;541.322205;194.681900;257.162231;530.575623;41.948139;269.845337;477.407593
1181;438.276764;274.084869;547.192444;195.828583;259.427002;544.175171;41.456005;272.868256;495.455994
1182;439.875000;275.132294;552.916016;197.223312;261.686096;557.414978;41.410721;275.750824;513.127869
1183;441.749542;276.050171;558.084656;198.949738;263.928040;569.959351;41.900402;278.694946;530.199707
1184;443.300629;276.954681;563.325867;200.990601;266.101532;582.190063;42.942696;281.350616;546.723816
1185;445.297668;277.842621;568.062134;203.185226;268.038025;594.098450;44.224426;283.924744;562.746277
1186;447.112000;278.755615;572.829346;205.784271;270.132507;605.410522;45.873379;286.409637;578.102600
1187;448.951843;279.692078;577.062256;208.674332;271.984344;616.140381;47.909355;288.658386;592.853821
1188;450.821747;280.394562;581.238770;211.471863;273.875183;626.398804;50.174416;290.908142;607.142578
1189;452.782257;281.278290;585.448303;214.459137;275.750916;636.047058;52.713272;293.263489;620.570801
1190;454.661652;281.858215;589.314453;217.568100;277.532257;645.235596;55.387512;295.296967;633.325867
1191;456.656799;282.559845;593.065674;220.828217;279.238525;653.803040;58.289513;297.143738;645.306274
1192;458.498596;283.265747;596.431702;223.926819;280.751984;661.679932;61.428696;298.590057;656.408752
1193;460.455231;284.028595;599.738708;227.110458;282.181030;668.959106;64.530388;300.033020;666.704407
1194;462.608185;284.831268;602.751892;230.302582;283.415070;675.171021;67.642487;300.929413;676.169495
1195;464.726776;285.839111;605.677368;233.464127;284.745850;680.934937;70.601372;302.057312;684.504395
1196;466.686768;286.366119;608.192932;236.110580;285.844849;686.298462;73.456039;303.349121;691.843567
1197;468.681641;286.835724;610.540222;238.712387;287.155334;690.798645;76.148102;304.993164;698.142395
1198;470.295715;287.050232;612.269531;241.158234;288.415588;694.829224;78.623314;306.944366;703.766479
1199;471.768372;287.255554;614.159607;243.278000;289.898773;698.104370;80.678207;309.213806;708.358215
1200;473.233032;287.366974;615.157471;245.363968;291.653229;701.034485;82.570618;311.663757;712.165771
1201;474.400635;287.824799;616.099487;247.262894;293.454285;703.142761;84.358391;314.087067;714.959534
1202;475.422485;288.227905;616.528809;248.970367;295.227844;704.700867;85.885010;316.387360;717.013672
1203;476.775696;289.110565;616.553101;250.201660;296.668091;705.856934;87.003624;318.737000;718.168823
1204;477.636597;289.943665;616.291443;251.154510;298.065338;706.537964;88.038887;320.817841;718.470276
1205;478.649719;290.969757;616.015259;252.014130;299.319733;706.780945;88.728241;322.990204;718.421753
1206;479.365112;291.602997;615.623962;252.601318;300.897278;706.546509;88.993973;325.378265;717.733215
1207;480.095673;292.435455;615.315063;252.939087;302.429779;705.925171;89.746666;327.820892;716.581421
1208;480.566193;292.754364;614.998535;253.349197;304.242279;705.074402;89.910675;330.368835;714.909424
1209;480.894989;293.082397;614.680481;253.598236;306.245270;703.787903;90.065460;332.765167;712.812500
1210;481.180664;293.483856;614.384216;253.722961;308.148376;702.479736;90.072159;334.839294;710.457703
1211;481.449921;294.016663;613.996765;253.504242;309.761139;700.727051;89.682777;336.645233;707.827454
1212;481.533142;294.437592;613.302979;253.101440;311.079559;698.965393;89.187851;337.977692;704.990051
1213;481.465057;294.942169;612.574158;252.600769;311.770538;697.093506;88.602715;339.133850;701.893250
1214;481.308014;295.546875;611.890320;252.021637;312.567749;695.294373;87.834030;339.920593;698.729309
1215;481.048309;295.812958;610.925903;251.271484;312.929169;693.146179;87.194359;340.770355;695.479858
1216;480.929596;296.148865;610.087646;250.442490;313.313843;691.214539;86.274193;341.379822;692.483765
1217;480.396393;296.515686;609.242249;249.758942;313.845398;689.287903;85.483910;341.973785;689.488159
1218;479.955353;296.677002;608.617188;249.033218;314.259033;687.212341;84.615067;342.475128;686.433899
1219;479.548309;296.794586;607.898071;248.051910;314.524414;685.287292;83.942680;342.728485;683.530823
1220;479.174805;296.893341;606.814514;247.327286;314.640198;683.074280;82.972672;342.717407;680.587341
1221;478.820129;296.977631;606.140930;246.253937;314.469666;681.067627;82.223961;342.399811;677.741028
1222;478.042145;296.910919;605.227539;245.481430;314.240234;678.645020;81.444695;341.634003;674.714905
1223;477.714264;296.978455;604.130859;244.546677;313.781036;676.164001;80.674660;340.861969;671.320068
1224;477.405670;297.082336;603.174805;243.606598;313.299316;673.482422;79.963646;339.811676;667.840149
1225;476.724884;297.053650;601.866028;242.619293;312.950745;670.324829;79.249092;338.870697;663.831909
1226;476.211700;297.068634;600.463440;241.763184;312.555420;667.032776;78.353348;337.843567;659.400696
1227;475.934082;297.045380;598.910156;240.770203;312.436707;663.338623;77.497124;336.714386;654.556091
1228;475.334381;296.934204;597.314575;239.470520;312.248291;659.023682;76.416168;335.427338;649.159058
1229;474.731720;296.884277;595.248779;238.523956;312.006042;654.394714;75.388466;333.877747;643.020447
1230;474.350494;297.104187;592.826904;237.313080;311.512268;649.366577;74.311058;332.095642;636.225403
1231;473.884033;297.275665;590.391052;236.029831;310.944733;643.943848;73.132713;330.242737;629.023315
1232;473.034241;297.315521;587.492920;234.644638;310.280334;637.805603;72.008965;328.354523;620.807251
1233;472.477997;297.373169;584.629944;233.399506;309.630310;631.000854;70.976898;326.340393;612.080627
1234;471.931885;297.456879;581.273438;232.068436;308.779419;623.774963;69.947639;324.093842;602.613159
1235;470.976349;297.352814;578.095703;230.531128;308.054993;615.833801;68.893135;321.651001;592.355103
1236;470.142883;297.263611;574.414734;229.334702;306.938354;607.496033;68.202980;318.749390;581.336609
1237;469.467926;297.179901;570.140015;228.255493;305.507843;598.433472;67.518730;314.954681;569.902893
1238;468.848938;297.409760;565.783081;227.222961;303.781952;588.992493;67.159164;311.010895;557.587952
1239;468.281219;297.459503;561.324158;226.389694;301.912415;578.965698;67.032066;306.941956;544.670898
1240;467.778778;297.645874;556.691589;225.592209;299.816376;568.458374;67.175400;303.127655;531.172791
1241;466.965057;297.596619;551.851746;224.944580;297.925446;557.429688;67.638870;299.669250;516.849670
1242;466.016205;297.098450;546.830872;224.329926;296.321259;545.879089;68.537567;296.171204;501.839447
1243;465.084778;296.550446;541.956970;224.093155;294.661621;534.082153;69.508720;292.750214;486.553040
1244;464.163391;295.932220;536.447327;223.866989;292.918213;521.839172;71.132858;288.824280;470.507050
1245;463.426605;295.245850;531.134949;224.098984;290.809479;509.429779;72.871727;284.515869;454.086609
1246;462.823364;294.731018;525.192017;224.555069;288.193939;496.699524;75.116844;279.912872;437.380280
1247;462.398773;294.278839;519.245056;225.098206;284.939819;484.024811;77.832687;274.795105;419.989716
