Andrii_trial_4
Date:,2020/08/03
Time:,15:38:05
Type:,muscu_imu
Description:,""
Notes:,"Trial3_Improvisation"

TRAJECTORIES
100.000000,Hz
,R_shoulder1,,,R_elbow2,,,R_wrist3
Field #,X,Y,Z,X,Y,Z,X,Y,Z
1828,337.016449,435.115448,441.841888,393.914856,219.912430,456.345215,490.019806,55.874641,504.471649
1829,335.724426,438.246246,440.089813,387.635040,221.636581,454.918030,479.662445,55.501469,503.672607
1830,334.046783,441.529510,438.283417,381.415070,223.455765,453.291840,468.832428,54.944084,502.028656
1831,332.384796,444.792023,436.671722,374.680359,225.421402,451.205322,457.666901,54.545372,500.099487
1832,330.789124,448.228424,434.646454,367.844208,227.484009,449.055939,445.775970,54.187431,497.499146
1833,329.143188,451.763672,432.756927,360.730408,229.602142,446.704895,433.623718,53.907017,494.461792
1834,327.394501,455.441864,430.910126,353.308746,231.882004,444.013580,421.245667,54.130344,490.883362
1835,325.580109,459.610138,429.309998,345.787354,234.584320,441.145813,408.308472,54.517693,486.909729
1836,323.955688,463.836273,427.126282,338.175018,237.205750,438.309357,395.513184,55.008724,482.525543
1837,322.417267,467.904633,425.248474,330.273376,240.202042,435.195160,382.208771,56.054268,477.618103
1838,320.456970,472.257782,423.680084,322.458527,243.593903,431.867615,368.790283,57.246761,472.162689
1839,318.945587,476.971344,422.047150,314.413269,247.313217,428.586761,355.211914,59.015579,466.420563
1840,317.037048,481.568726,420.476837,306.660187,251.086060,425.181091,341.389099,61.165447,460.292450
1841,315.315857,486.112732,419.011200,298.494965,255.333420,421.813568,327.380402,63.566982,453.897736
1842,313.783020,490.966736,417.824249,290.558441,259.828430,418.324402,313.134857,66.676003,446.961639
1843,311.788544,495.807739,416.760010,282.461090,264.735535,414.721771,298.690704,70.109451,439.919189
1844,310.199493,500.773224,415.559662,274.081573,269.865509,411.293304,284.057037,74.175400,432.500946
1845,308.559082,505.625549,414.527618,265.975037,275.305206,407.487885,269.416595,78.776352,425.036407
1846,306.835754,510.664001,413.847412,257.478851,281.133606,403.870087,254.448593,84.035690,417.490875
1847,305.292694,515.894958,413.201874,249.171204,287.452148,400.316345,239.526596,90.070847,409.972382
1848,303.702942,521.139893,412.508026,240.813690,293.969238,396.858246,224.419296,96.538681,402.394836
1849,302.034088,526.125671,412.053131,232.574020,300.871826,393.587830,209.346268,103.744812,394.914185
1850,300.519226,531.445251,411.686890,224.643219,308.033356,390.145416,194.062729,111.665665,387.412567
1851,298.989166,536.748169,411.498840,216.390945,315.625763,386.843384,178.766144,120.214867,380.261139
1852,297.794434,541.940125,411.349365,208.445511,323.550842,383.800598,163.470764,129.503845,373.107788
1853,296.528900,547.316162,411.263550,200.460678,331.705353,380.913513,148.293701,139.634277,366.356476
1854,295.356506,552.597656,411.261169,192.574585,340.431732,378.342438,133.211151,150.423691,359.791748
1855,294.327423,557.906860,411.504425,184.888794,349.195557,375.811249,118.336655,161.745514,353.326874
1856,293.335724,563.401428,411.736481,177.460632,358.285583,373.638428,103.982491,173.553619,347.461548
1857,292.274628,568.801758,411.917175,170.087692,367.662323,371.771729,90.037498,185.904907,341.917847
1858,291.787323,574.240417,412.053162,163.006805,376.959229,370.028809,76.274727,198.735809,336.809723
1859,290.868683,579.691162,412.893036,156.164001,386.465515,368.778534,63.127071,211.996475,332.031494
1860,290.293030,585.098755,413.421021,149.621826,396.301971,367.823730,50.031334,225.722015,327.783997
1861,289.809113,590.399536,414.283386,143.257950,406.056396,367.161102,37.409748,239.899200,323.912964
1862,289.188293,595.738892,415.213593,136.975723,416.129486,366.630463,25.071377,254.393494,320.906006
1863,288.650269,600.707458,416.268219,131.245560,426.113342,366.516296,13.181732,269.232147,318.128571
1864,288.206604,605.879883,417.693604,125.110947,436.615692,366.903168,1.789163,284.301300,315.923981
1865,287.636810,610.888367,418.950256,119.567490,446.902527,367.689484,-9.242714,299.257416,314.594177
1866,287.362122,615.717590,420.085815,114.423576,457.107941,368.683350,-19.425850,314.102570,313.822601
1867,287.033051,620.476807,421.737152,109.576309,467.210785,369.901276,-29.151171,328.628479,313.940308
1868,286.632202,625.625427,423.222717,105.032974,477.187317,371.895355,-37.976074,342.786072,314.793121
1869,286.467072,630.593262,424.861572,100.638626,487.008789,374.049072,-46.194103,356.594788,316.314148
1870,286.387207,635.315125,426.856689,96.638504,496.277985,376.956818,-53.969769,369.955200,318.834381
1871,286.097321,640.062805,428.686035,92.840393,505.523682,380.190735,-61.215965,382.886322,322.311371
1872,285.979919,644.746277,430.890289,89.603928,514.156250,383.445709,-67.885269,395.262146,326.255005
1873,285.862061,649.028809,433.227478,86.166931,522.541321,387.335449,-74.165863,406.976990,331.093567
1874,285.755737,653.124207,435.905731,83.154861,530.565369,391.589386,-79.725204,417.881348,336.483337
1875,285.381683,656.976074,438.643066,80.354622,537.961426,396.391388,-85.089516,428.067139,342.771118
1876,285.025238,660.511902,441.746277,77.877930,544.856873,401.339081,-89.770309,437.492889,349.504883
1877,284.832397,663.982056,444.434692,75.482132,551.153503,406.621521,-94.318604,446.244293,356.849152
1878,284.573029,666.936401,447.978302,73.365425,557.196472,412.245514,-98.287109,454.126709,364.774567
1879,284.252289,670.180603,451.284302,71.380089,562.574036,418.184967,-101.895721,461.233551,372.938141
1880,283.805084,672.376831,454.673340,69.367249,567.379883,424.268250,-105.102463,467.345947,381.785583
1881,283.462616,674.577026,457.979187,68.002625,571.549377,430.548920,-107.937607,472.710358,390.477417
1882,283.194000,676.645325,461.285858,66.450958,574.997009,437.007690,-110.177406,476.890839,399.749603
1883,282.746674,678.567505,464.773224,65.165604,577.822937,443.788513,-112.263863,480.256317,408.980072
1884,282.267517,680.233337,468.426880,64.157715,580.189758,450.520172,-113.837837,482.765594,418.454529
1885,281.832733,681.677856,471.851898,63.292599,581.825134,457.243378,-115.155258,484.318817,428.338165
1886,281.414490,682.804688,475.243011,62.369724,583.053345,463.995911,-115.739029,484.988586,437.579468
1887,280.820526,683.823547,478.786926,61.820187,583.723083,470.609314,-116.066147,484.866760,446.967194
1888,280.229248,684.532043,482.196106,61.370533,583.837708,477.258514,-116.043396,483.838654,456.467316
1889,279.807770,684.945129,485.581604,60.989712,583.368713,483.863953,-115.530457,481.876923,465.508972
1890,279.398712,685.409912,488.803864,61.079021,582.273376,489.981659,-114.693420,479.137146,474.506409
1891,278.754944,685.408142,492.084717,61.044621,580.631653,496.028748,-113.417931,475.554474,483.021790
1892,278.295166,685.095764,495.143219,61.325443,578.496704,501.799866,-111.665047,471.292389,491.125275
1893,277.238586,684.716309,498.379089,61.531944,576.158020,507.536469,-109.678642,465.892120,498.669525
1894,276.289124,683.953918,501.724609,62.063976,572.757690,512.883240,-107.332672,460.087341,505.723602
1895,275.521576,682.944580,504.888733,62.880676,568.931335,517.784302,-104.343140,453.507690,512.222473
1896,274.592316,681.577698,507.933990,63.586372,564.785828,522.276672,-101.403389,446.297150,518.242432
1897,273.469208,680.143311,510.984314,64.515175,560.241211,526.467346,-97.915825,438.554871,523.560852
1898,272.166199,678.223450,513.859680,65.687256,555.198730,530.012512,-94.056160,430.275818,528.117188
1899,271.062927,676.203430,516.517029,66.778740,549.860229,533.186829,-89.804214,421.620941,532.078979
1900,269.974457,673.853455,518.809509,68.051018,544.229187,536.042175,-85.155884,412.357452,535.499573
1901,268.720428,671.423950,521.041504,69.552574,537.958313,538.294250,-80.288750,402.750641,538.065125
1902,267.322784,668.496277,523.104309,71.204750,531.565186,540.136597,-74.915710,392.761108,540.013916
1903,266.148590,665.563965,524.733521,72.892845,524.672974,541.484619,-69.192284,382.309357,541.173462
1904,265.012604,662.313599,526.327637,74.823303,517.463928,542.272400,-63.142166,371.617462,541.379395
1905,263.728271,658.682983,527.765930,77.035759,509.962280,542.691650,-56.795200,360.631104,540.972107
1906,262.396179,655.080505,528.885681,79.220291,502.256165,542.442383,-50.058540,349.339325,539.826904
1907,261.339172,651.112244,529.670959,81.670609,494.137512,541.968262,-43.004795,337.936676,537.935425
1908,260.226379,646.904480,530.298523,84.227806,485.951904,540.945801,-35.531784,326.425812,535.360962
1909,259.130096,642.520874,530.510742,87.046562,477.350830,539.365845,-27.688406,314.566040,531.880676
1910,257.893829,637.945862,530.573853,90.187263,468.573547,537.291931,-19.678026,302.817505,527.823547
1911,256.883575,633.010986,530.330139,93.707115,459.540192,534.687195,-11.065201,290.848846,523.281738
1912,255.845551,628.094849,529.845520,97.296776,450.466309,531.746704,-2.208800,279.000031,518.085938
1913,254.868973,622.855835,529.146667,101.112381,441.099030,528.307068,7.138011,267.135010,512.057983
1914,253.788315,617.335266,528.331543,105.271706,431.725586,524.507751,16.707249,255.264236,505.662201
1915,252.984146,612.132751,527.064148,109.601677,422.175842,520.267761,26.833933,243.518051,498.769501
1916,252.152374,605.934570,525.786377,114.197876,412.549438,515.881531,37.096657,231.897507,491.718811
1917,251.510315,599.979675,524.148438,119.104973,403.021973,511.017578,47.640316,220.497940,484.141937
1918,250.902069,593.729370,522.162109,124.311905,393.442993,506.035675,58.837341,209.053329,476.450073
1919,250.475250,587.286438,520.022339,129.745300,383.853973,500.643890,70.204712,198.022659,468.448029
1920,250.379501,580.844727,517.633423,135.568008,374.195923,495.066376,81.839226,187.215515,460.439362
1921,250.519119,574.378113,514.845276,141.626266,364.666199,489.233154,94.137108,176.760895,452.121826
1922,250.397903,567.873169,511.999115,148.025208,355.484863,483.414795,106.576874,166.476425,443.920868
1923,250.689819,561.252747,508.934814,154.738266,346.083801,477.171661,119.663559,156.556976,435.615692
1924,251.195251,554.529419,505.722443,161.995911,336.982117,470.921997,133.026398,147.078461,427.331360
1925,251.939072,547.927917,502.258148,169.301346,328.071014,464.492706,146.853912,137.784348,418.992065
1926,252.846359,541.181702,498.425781,177.009109,319.254150,458.120880,160.893188,128.899185,410.718903
1927,254.050293,534.521729,494.835968,185.249420,310.896240,451.590546,175.319855,120.528786,402.799744
1928,255.049805,527.837708,491.397064,193.531158,302.455811,445.063568,190.165344,112.289177,394.726013
1929,257.104553,521.433167,487.194427,202.414810,294.355133,439.034210,205.225586,104.651886,387.187897
1930,258.927765,514.731506,483.462463,211.353470,286.477814,432.649811,220.590302,97.271011,379.684357
1931,260.924225,508.300415,479.621429,220.671249,278.718597,426.495605,236.122208,90.270149,372.541199
1932,263.413208,501.615143,475.661652,230.073608,271.241760,420.754150,251.667847,83.735893,366.009399
1933,266.082642,495.140015,472.219055,239.597595,264.057098,415.236298,267.355011,77.502525,359.908783
1934,269.084259,488.648956,468.708679,249.596344,257.027496,410.032043,283.079346,71.686852,354.361816
1935,272.294067,482.204407,465.346039,260.008636,250.471207,405.044281,298.939545,66.222244,349.229553
1936,275.655609,475.768097,462.322906,270.358002,244.056091,400.509216,314.964447,61.193829,344.480957
1937,279.244751,469.453918,459.302307,280.801605,238.184906,396.466278,331.055603,56.609047,340.695801
1938,282.794312,463.388184,456.756836,291.685791,232.582825,392.876007,347.250763,52.441326,337.409058
1939,286.703979,457.556580,454.160004,302.367676,227.153336,389.493622,363.792480,48.871010,334.584534
1940,290.841614,451.873840,451.948151,313.578583,222.198364,386.837646,380.317383,45.853737,332.387054
1941,295.127502,446.486603,449.775818,324.833862,217.646423,384.729675,397.143677,43.300732,330.768066
1942,299.274902,441.024017,448.309937,335.745239,213.381287,382.984802,413.882507,41.261894,330.003784
1943,303.492371,435.959320,446.857605,347.232269,209.625717,381.964905,430.570557,39.755257,329.846588
1944,307.843140,430.834198,445.733398,358.272858,206.103333,381.114838,446.937714,38.477745,330.430908
1945,312.141357,425.974030,444.698242,369.138062,202.812485,381.153473,462.986877,37.811455,331.672394
1946,316.479675,421.366821,444.246857,379.775513,199.907181,381.647888,478.739197,37.620277,333.862152
1947,320.889526,416.911530,444.108215,390.059601,197.399002,382.363342,493.940582,37.570374,336.713715
1948,325.081665,412.515106,443.962708,400.044220,195.169830,383.809143,508.574402,37.948048,340.577484
1949,329.238892,408.293121,444.018036,409.354279,193.088974,385.690826,522.488953,38.321701,344.879639
1950,333.370575,404.433868,444.053650,418.296051,191.358948,387.783569,535.509216,38.966125,350.259338
1951,337.256195,400.595642,444.418793,426.634155,189.737350,390.290741,547.950928,39.958206,356.027222
1952,341.050659,396.938660,444.800507,434.665833,188.281494,393.067322,559.544617,40.757912,362.621918
1953,344.789764,393.875366,445.132477,442.096832,187.017212,396.292847,570.507751,41.869083,369.645508
1954,348.157776,390.986267,445.794952,448.865723,185.967758,399.717957,580.687683,43.103138,377.246887
1955,351.720642,388.202850,446.105164,455.278473,185.064194,403.061798,590.040283,44.738373,385.019135
1956,354.700806,385.841370,446.806274,461.145477,184.277939,406.942352,598.743042,46.348961,393.233337
1957,357.790161,383.404907,447.236542,466.572906,183.890167,410.604187,606.770386,48.054932,401.610413
1958,360.389008,381.337585,447.914337,471.787842,183.287506,414.614807,614.156128,49.728535,410.192230
1959,362.957886,379.530304,448.629913,476.227448,182.984802,418.722992,620.797791,51.550476,419.078888
1960,365.471222,377.836975,449.001801,480.577637,182.942169,422.743439,626.793640,53.536644,427.860199
1961,367.816437,376.155273,449.632599,484.209625,182.772568,426.986206,632.123840,55.909351,436.608856
1962,369.808624,374.794647,450.167725,487.855225,182.983337,430.967773,636.988098,58.258907,445.431763
1963,371.495636,373.437958,450.846008,490.892090,183.261490,435.148315,640.953369,60.487667,454.062561
1964,373.243896,372.416351,451.329681,493.446991,183.433380,439.025330,644.359680,62.736393,462.648834
1965,374.930115,371.405975,451.839661,495.754639,183.927139,442.869232,647.181580,65.036674,471.077454
1966,376.195068,370.276001,452.414154,497.603668,184.387070,446.798065,649.378174,67.235069,479.215820
1967,377.424683,369.662567,452.747528,498.859375,184.776031,450.322693,650.849915,69.357780,487.057343
1968,378.575348,368.902313,453.203857,499.812317,185.079361,453.734985,651.579834,71.482285,494.859283
1969,379.378326,368.441986,453.535889,500.492310,185.660477,456.936310,651.779663,73.529465,501.915253
1970,380.060333,367.967010,453.803955,500.612274,186.174225,459.840027,651.377991,75.298035,509.131012
1971,380.484131,367.558136,453.919678,500.460388,186.775223,462.788452,650.374451,76.865463,515.848877
1972,380.705048,367.354309,453.939941,499.933228,187.204056,465.408203,649.133362,78.360634,522.149170
1973,380.782745,367.386414,454.021790,498.992035,187.693024,467.923126,646.851929,79.205620,527.992615
1974,380.704803,367.483826,454.022278,497.704102,188.246887,470.148773,644.513977,80.122253,533.134033
1975,380.527832,367.633636,453.891327,496.156616,188.716003,472.206360,641.662720,80.743019,538.320862
1976,380.130005,367.935974,453.701996,493.980255,188.961304,473.811646,637.842285,81.212914,542.729858
1977,379.319702,368.313110,453.371887,491.394684,189.009888,475.070160,633.660156,81.425415,546.848572
1978,378.369781,368.794891,452.793213,488.576447,189.279892,476.288086,628.602295,81.606812,550.316040
1979,377.067688,369.683563,452.143250,485.370392,189.154007,476.645813,623.029297,81.636635,553.739563
1980,375.546356,370.496765,451.326324,481.624573,189.178558,476.704071,616.678650,81.315155,556.378296
1981,373.893982,371.672638,450.369537,477.804565,189.320663,476.504669,610.014832,81.114426,558.479980
1982,371.894012,373.050201,449.031952,473.420929,189.561752,476.210114,602.782776,80.489037,560.350830
1983,369.910461,374.634186,447.481995,468.657501,189.825119,475.614319,595.187622,79.573700,561.651428
1984,367.670013,376.167725,445.913239,463.731567,190.133926,474.615295,587.068420,78.588928,562.113586
1985,365.533997,377.804657,444.105652,458.625671,190.590805,473.490387,578.334534,77.676323,562.291931
1986,363.342712,379.627411,442.168243,453.032745,191.053406,471.781860,568.888000,76.621475,561.905029
1987,360.810577,381.512329,440.238098,447.327423,191.491592,469.745087,559.279175,75.745445,560.842041
1988,358.259888,383.796021,438.108521,441.146637,191.837265,467.377319,548.856995,74.709076,559.233826
1989,355.787170,386.163910,436.028107,434.667786,192.330185,464.567108,538.159058,73.597763,557.099670
1990,352.984802,388.570313,433.792999,428.255737,193.389404,461.540985,527.250366,72.213829,554.091736
1991,350.077698,391.236053,431.379822,421.556244,194.297745,458.316528,515.824280,70.499222,550.944641
1992,347.169373,394.142059,428.663361,414.311798,195.322601,454.750336,504.378235,68.746948,546.851868
1993,344.281464,397.137054,425.920197,407.179504,196.502335,450.725769,492.874512,66.960724,542.115967
1994,341.102203,400.338776,423.149414,399.656830,197.759552,446.498138,481.146149,65.288979,536.709717
1995,338.225647,403.639771,420.254578,392.174316,199.198471,441.902161,469.168732,64.025185,530.771667
1996,335.326385,407.156982,417.313904,384.325562,200.874847,437.096069,457.020142,62.649902,524.334106
1997,332.309845,410.815399,414.262512,376.611694,202.735458,432.046783,444.842926,61.467640,517.021851
1998,329.138519,414.768494,411.294128,368.809753,204.707535,426.668610,432.637878,60.619926,509.098297
1999,326.102356,419.070984,408.145844,361.140839,207.199158,420.980103,420.277191,60.015820,500.950989
2000,322.989990,423.524719,404.950134,353.393555,209.607071,415.326447,408.004456,59.398235,492.163086
2001,319.866699,428.054077,401.838226,345.760559,212.398407,409.282501,396.151398,59.397831,482.228668
2002,316.994781,432.946228,398.601776,338.055603,215.529953,402.861328,384.108521,59.603443,472.177246
2003,313.910461,437.671844,395.806213,330.497406,218.832016,396.437012,372.114044,59.983288,462.482117
2004,310.919495,442.665894,392.851410,322.863586,222.341034,390.012726,360.313263,60.970348,451.765656
2005,308.131989,447.517944,389.950897,315.635284,226.223648,383.348785,348.638641,62.498512,440.902496
2006,305.397430,452.622620,387.137177,308.490051,230.447144,376.349792,337.540375,64.399956,428.978577
2007,302.433777,457.415131,384.408844,301.553864,234.727142,369.308594,326.416168,66.866592,417.467682
2008,299.860718,462.675781,381.525177,294.753662,239.429352,362.025513,315.621002,69.658920,405.141174
2009,297.112244,467.777588,379.099701,288.296021,244.300049,354.479431,305.108093,73.283760,392.832733
2010,294.523987,472.905823,376.575226,282.065491,249.545135,347.066803,295.295746,77.150291,379.987366
2011,291.909546,478.278198,374.182800,276.107910,255.059326,339.481873,285.741577,81.649742,366.990692
2012,289.484894,483.729858,371.678802,270.357666,260.784393,331.881165,277.021454,86.676445,353.829712
2013,287.057312,489.135223,369.299255,265.246246,266.565613,323.924316,268.952545,92.035202,340.401794
2014,284.693054,494.715942,366.998535,260.184845,272.465881,316.157227,261.277435,97.382515,326.731750
2015,282.642242,500.310944,364.692657,255.632202,278.453613,308.487823,254.436569,103.159752,312.672058
2016,280.393433,505.985626,362.650513,251.527679,284.348602,300.624420,247.983215,109.182579,298.363403
2017,278.266541,511.569489,360.810028,247.473618,290.148773,292.724213,242.253250,115.477928,283.524109
2018,276.089020,516.876343,358.847992,243.841461,296.010101,284.802551,237.536560,122.318672,268.428986
2019,273.945984,522.390381,357.319702,240.756180,301.944946,276.802704,233.441971,129.220078,253.491592
2020,272.080261,527.636292,355.971222,237.561035,307.667786,269.325012,230.320404,136.138290,238.192429
2021,270.273987,532.681396,354.740509,235.187500,313.450714,261.633606,228.049744,143.133392,223.005676
2022,268.177856,537.115234,354.356598,233.269760,319.178040,253.942383,226.512085,150.268723,207.888245
2023,266.161102,541.188965,354.369080,231.363739,324.969299,246.657394,225.726624,157.247391,192.252777
2024,264.524994,544.662048,354.290131,229.890289,330.605835,239.585770,225.568207,164.397186,176.343704
2025,262.650848,547.208984,354.730835,229.237442,336.369202,232.501144,225.878860,171.602570,160.467438
2026,260.714447,549.039795,355.181702,228.347870,342.041290,225.345108,226.957016,179.351120,144.051849
2027,258.893066,550.399170,355.261566,227.845795,347.511230,218.584305,228.429459,187.357895,127.992516
2028,257.063965,551.361389,355.569611,227.795761,352.898407,212.155441,230.224960,195.830734,112.011948
2029,255.324768,551.992371,355.997772,227.904724,358.082703,205.685822,232.101135,204.535873,96.627434
2030,253.693649,552.405151,356.550507,228.141037,363.143280,199.507385,234.779343,213.767059,81.469193
2031,252.186386,552.815674,357.063110,228.243622,367.846008,194.091446,237.476456,223.152039,66.839943
2032,251.102249,552.921814,357.528534,228.476578,372.518738,189.118073,240.230850,232.935959,52.698788
2033,249.761765,552.890564,358.358215,229.062836,376.761078,184.629318,242.569473,242.719620,39.546738
2034,248.573654,552.688354,359.155273,229.777237,380.571106,180.751205,245.307602,252.898453,26.600286
2035,247.566772,552.307434,359.980774,230.830521,384.132141,177.286865,247.319901,263.219482,14.405135
2036,246.398697,551.983337,361.341064,231.728043,387.144135,174.701141,248.771576,273.626923,3.593617
2037,245.270905,551.433167,363.004120,232.624619,390.159576,172.402161,249.374603,283.667358,-6.059200
2038,244.234177,550.708008,365.171265,233.440948,392.831390,170.770432,249.857086,293.328613,-14.241270
2039,243.318512,549.654236,367.465912,233.696243,395.149445,169.793579,249.746429,302.137726,-20.608385
2040,242.253433,548.763428,370.106506,233.610275,397.184448,169.660400,249.315262,310.069794,-25.209053
2041,241.499252,547.572144,372.756653,233.358139,398.965393,169.877350,249.202881,316.776215,-28.163061
2042,240.680939,546.078552,375.836395,232.791885,400.291229,171.077408,248.918579,322.077759,-29.512627
2043,239.870224,544.488098,379.242065,232.026596,400.813049,172.888138,248.691345,325.808350,-29.350964
2044,238.929565,542.814270,382.743500,231.177094,400.912567,175.672287,248.390045,328.323822,-27.792086
2045,238.374542,540.875000,386.526947,230.106689,400.208160,179.110229,248.576050,329.388702,-25.057426
2046,237.620834,538.832703,390.692291,229.095383,398.938263,183.206757,249.076172,329.124847,-21.075607
2047,237.054993,536.489990,395.183929,228.103470,397.001129,188.003647,249.803009,327.471527,-16.451502
2048,236.723724,533.991577,399.972382,227.284958,394.292145,193.540558,250.535416,324.609192,-10.599503
2049,236.460526,531.231262,405.252136,226.580536,390.901947,199.570984,251.281754,320.749359,-4.015292
2050,236.382462,528.357971,410.557434,225.968735,386.924469,206.337387,252.682373,315.989319,3.269523
2051,236.482193,524.770325,416.421875,225.838791,382.177399,213.450806,254.104034,310.258820,11.312662
2052,236.734589,520.974731,422.413513,225.740860,376.920044,221.370911,255.712097,303.759674,20.194672
2053,237.429291,516.751709,428.594421,225.956436,371.270538,229.840347,257.913361,296.680328,29.527191
2054,238.307953,512.699463,435.594940,226.771408,365.061859,238.964935,260.230743,288.905396,39.862717
2055,239.373047,508.224030,442.550873,227.930054,358.380768,248.747177,262.998535,280.494690,50.723610
2056,240.842606,503.734222,449.719666,229.581757,351.436066,259.024353,265.955414,271.700806,61.954964
2057,242.662949,499.347870,456.903259,231.518478,344.221008,270.043488,269.157135,262.228973,73.799706
2058,244.457840,494.817871,464.793701,233.650604,336.680756,281.424347,272.694824,252.552872,86.554520
2059,246.509506,490.420685,472.265686,236.268433,328.939240,293.164429,276.594452,242.201355,99.571960
2060,248.834213,486.010956,479.925507,239.099747,321.095825,305.345001,280.744385,231.565796,113.413506
2061,251.178589,481.808167,487.721466,242.478989,313.296234,318.054657,285.403870,220.504654,127.804352
2062,253.889084,477.913177,495.194153,245.965225,305.644684,331.025879,290.382385,209.354538,142.613831
2063,256.797638,474.555939,502.573273,249.873413,298.044373,344.315430,295.418610,197.780472,158.160004
2064,259.551910,471.563660,510.097321,253.919815,290.655273,357.856842,301.206085,186.304260,174.587479
2065,262.569885,468.851807,517.257996,258.545044,283.786499,371.054688,307.322266,174.798233,191.169342
2066,265.428131,466.640472,523.954590,263.207306,277.288849,384.787720,313.891632,163.304031,208.600281
2067,268.357452,464.641235,530.151001,268.086517,271.000397,398.484924,320.875610,152.051880,225.985367
2068,271.112274,462.915466,536.583740,273.174133,264.981873,412.112640,328.469025,141.141037,244.462845
2069,274.024353,461.891724,541.897095,278.627136,259.739075,425.456299,336.777008,130.715393,262.883606
2070,276.573547,460.795380,547.232971,283.920441,254.820084,438.952789,345.357941,120.899277,281.575195
2071,279.058075,459.916290,552.019714,289.584167,250.504807,451.953522,354.297424,111.872910,300.592773
2072,281.244843,459.106873,556.470947,295.055634,246.557938,464.761536,363.742279,103.380722,319.708038
2073,283.431000,458.514343,560.123108,300.723999,243.381042,477.281250,373.906921,95.763092,339.393005
2074,285.255768,457.799866,563.615112,306.345032,240.857300,489.415497,384.135925,88.849968,358.990479
2075,286.977905,457.274994,566.393127,311.729614,238.842484,501.176941,394.724274,83.035706,378.820435
2076,288.496582,456.618439,568.417236,317.083038,237.190231,512.565857,405.492371,78.023247,398.838135
2077,289.684265,455.936859,570.152588,321.838257,236.223663,523.310181,416.415649,74.170074,419.217072
2078,290.876587,455.004608,571.294189,326.610504,235.538040,533.560730,427.181732,71.232460,439.727112
2079,291.607422,454.089050,571.662720,330.929932,235.192474,543.227966,437.898926,69.458939,460.245148
2080,292.459229,452.955597,571.341309,334.926666,235.253296,552.375854,448.111450,68.685310,480.862030
2081,292.954285,451.634277,570.506775,338.416412,235.633774,560.412842,457.679077,69.205574,501.310242
2082,293.245117,450.100525,569.041992,341.536896,236.133545,567.952332,466.725555,70.496307,521.957703
2083,293.481354,448.455750,566.969604,344.292816,236.879745,574.636719,475.064850,73.153389,542.000977
2084,293.607452,446.648163,564.339905,346.451202,237.835281,580.463501,482.215027,76.846336,562.024231
2085,293.816376,444.482605,561.057983,348.300385,238.823334,585.075317,488.212372,81.375504,581.341431
2086,293.831909,442.032135,557.029785,349.851257,239.873047,588.803101,493.287811,87.245804,599.889343
2087,293.768707,439.177917,552.673340,351.178131,240.874207,591.515869,496.835815,94.080193,617.604858
2088,293.742676,436.227203,547.711853,352.243103,241.577347,593.318909,499.085144,101.788063,634.087708
2089,293.653168,432.995148,542.236267,353.000122,242.491974,594.065369,500.003876,110.175629,649.121582
2090,293.889954,429.683960,536.618042,353.712036,243.215210,593.869934,499.368439,118.914513,662.541138
2091,294.164001,426.174408,530.467834,354.329712,243.625549,592.726440,497.834747,128.054794,674.175415
2092,294.774872,422.508606,524.358032,355.076508,244.041580,590.783142,495.135071,137.279083,684.198181
2093,295.708069,418.813141,517.576416,355.924469,244.413361,588.110596,491.435028,146.334167,692.118835
2094,296.871277,414.959106,511.138428,357.102325,244.651459,584.460022,487.035278,155.287292,698.406555
2095,298.048920,411.278931,504.305725,358.192841,244.594574,580.359863,482.354767,163.912827,702.688416
2096,299.781769,407.626373,497.643860,359.711304,244.733154,575.548828,477.282715,171.961243,705.363708
2097,301.731079,403.989197,490.928986,361.469360,244.822418,570.191528,471.955963,179.606674,706.419006
2098,303.921906,400.644409,484.313263,363.904846,245.007141,564.422241,466.906494,186.892792,705.784668
2099,306.526276,397.478729,478.264191,366.003845,245.286774,558.590637,462.444916,193.402832,704.278992
2100,309.375061,394.480591,472.205444,368.501190,245.729218,552.067383,458.275421,199.091843,701.269653
2101,312.664154,391.653290,466.314392,371.246338,245.941330,545.721008,454.547821,204.372910,697.481201
2102,315.889557,388.870972,461.045715,374.247925,246.374557,539.121948,451.082184,208.948303,692.883789
2103,319.120880,386.056305,455.953430,377.204590,246.978806,532.166321,448.648956,212.851273,687.156250
2104,322.572937,383.359528,451.207458,380.897003,247.307480,525.011230,446.828217,216.566299,680.738831
2105,325.940796,380.875641,446.581024,384.415192,247.626678,518.013550,445.561615,219.312042,673.631165
2106,329.204987,378.587494,442.274780,388.165527,248.187637,510.866486,445.261108,221.798706,666.095825
2107,332.521942,376.783325,438.021454,392.030975,248.564285,503.846985,445.239594,223.442230,658.535583
2108,335.521973,375.150940,433.719452,395.890167,248.799500,496.951843,446.618164,224.859436,650.567627
2109,338.374420,373.891968,429.708374,400.119659,249.394714,490.089111,448.549652,225.736267,642.912537
2110,340.897003,372.850098,425.581879,404.190216,249.690414,483.336456,451.625336,226.243027,635.001831
2111,343.588104,372.013092,421.496704,408.284332,249.869659,477.076202,455.083374,226.516708,627.493591
2112,345.525360,371.722260,417.807098,412.553314,250.586182,470.915894,459.872345,226.327499,619.847900
2113,347.446411,371.705597,414.160034,416.687286,250.775589,464.874939,465.233124,225.842667,611.934875
2114,349.196472,371.926605,410.545593,421.154510,250.959549,458.470337,471.314850,224.949707,604.157654
