DeviceTag:,Xsens DOT 3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:35:33.438 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
142, 3043945632, 0.8263932, -0.011343278, 0.23477653, -0.51169086, 0.5952197, 0.5912347, -0.37795162, 0
143, 3043962299, 0.8227011, -0.012306685, 0.232153, -0.51876664, 0.43860093, -0.10346977, -0.020695686, 0
144, 3043978966, 0.8186267, -0.011970729, 0.2303196, -0.52598655, 0.54404706, -0.25680035, 0.72015285, 0
145, 3043995633, 0.81447333, -0.011055781, 0.22928931, -0.5328594, 1.105575, 0.19645414, 0.98113346, 0
146, 3044012300, 0.81032133, -0.012610029, 0.22969383, -0.5389463, 1.5962169, 0.6037618, 0.96089077, 0
147, 3044028967, 0.8053815, -0.016440352, 0.23181888, -0.54530025, 1.8301564, 0.7199958, 0.98495865, 0
148, 3044045634, 0.7999078, -0.020529404, 0.23534465, -0.55167097, 1.9932897, 0.7875668, 0.6279478, 0
149, 3044062301, 0.79425955, -0.02304924, 0.23887391, -0.55817693, 1.756826, 0.81054425, 0.52019215, 0
150, 3044078968, 0.78784126, -0.023689874, 0.24291962, -0.56545275, 2.176405, 0.7054069, 0.3999653, 0
151, 3044095635, 0.7799731, -0.023353098, 0.24830513, -0.5739713, 2.6617992, 0.8883864, 0.17071629, 0
152, 3044112302, 0.7705422, -0.022787971, 0.25550404, -0.58349377, 2.9240994, 1.0585662, -0.1136713, 0
153, 3044128969, 0.75971663, -0.021851331, 0.26350072, -0.59407276, 2.7368455, 0.9651363, 0.011457443, 0
154, 3044145636, 0.7475217, -0.018580671, 0.27059352, -0.6063392, 2.6479526, 0.7965088, 0.095891, 0
155, 3044162303, 0.73397934, -0.011540437, 0.27596247, -0.6204737, 2.7258897, 0.54875726, -0.01566124, 0
156, 3044178970, 0.7187463, -7.854393E-4, 0.27955037, -0.63659763, 2.8424828, 0.30867767, -0.34183025, 0
157, 3044195637, 0.7015289, 0.012143305, 0.28185788, -0.6544217, 3.041178, 0.43209612, -0.848382, 0
158, 3044212304, 0.6825128, 0.025271092, 0.28303182, -0.6733739, 2.8970275, 0.42895788, -1.1317883, 0
159, 3044228971, 0.66181254, 0.038087748, 0.28274706, -0.6932599, 2.62039, -0.15574786, -1.4023514, 0
160, 3044245638, 0.6394713, 0.049538933, 0.28195134, -0.71353185, 2.1348023, -0.77286065, -1.6163626, 0
161, 3044262305, 0.6154253, 0.059999358, 0.28056505, -0.73412323, 1.0288672, -1.4402374, -1.0371494, 0
162, 3044278972, 0.5900127, 0.070061296, 0.27808967, -0.7547479, -0.07959062, -1.6859441, -0.2988882, 0
163, 3044295639, 0.563652, 0.08055995, 0.27402794, -0.7750594, -1.0172496, -1.7605344, -9.1362E-4, 0
164, 3044312306, 0.5375292, 0.09119277, 0.26901704, -0.79396355, -1.463462, -1.5372343, 0.18384266, 0
165, 3044328973, 0.5116866, 0.10235834, 0.26315767, -0.8114491, -2.1977103, -1.1810945, 0.4984274, 0
166, 3044345640, 0.48593566, 0.11374519, 0.25562507, -0.82800126, -3.053431, -0.52349126, 0.76344395, 0
167, 3044362307, 0.4605427, 0.12536626, 0.2468925, -0.8433444, -3.3770907, -0.55560917, 1.0711203, 0
168, 3044378974, 0.43558207, 0.13638403, 0.23981993, -0.856829, -3.5884519, -0.46214294, 0.8876171, 0
169, 3044395641, 0.41098332, 0.1468161, 0.23493023, -0.8685319, -3.8547535, 0.07989627, 0.8176899, 0
170, 3044412308, 0.3870433, 0.15651359, 0.23091331, -0.87885255, -4.3200164, 0.80514485, 0.84167385, 0
171, 3044428975, 0.36434865, 0.16534497, 0.22618203, -0.8881186, -4.836957, 1.3326939, 1.0883446, 0
172, 3044445642, 0.34330612, 0.1738662, 0.22119416, -0.89609516, -4.7728395, 1.4831142, 0.6668081, 0
173, 3044462309, 0.32374427, 0.1822594, 0.21655439, -0.9028163, -4.6413827, 1.8342118, 0.17153263, 0
174, 3044478976, 0.30580652, 0.18936199, 0.21199064, -0.90867275, -3.9505289, 2.2865608, 0.09144211, 0
175, 3044495643, 0.28937396, 0.19274317, 0.20788194, -0.9142755, -3.1441576, 2.5424523, 0.020920753, 0
176, 3044512310, 0.27350965, 0.19097239, 0.20349191, -0.92049724, -2.315093, 2.589793, -0.08965206, 0
177, 3044528977, 0.25793922, 0.18357457, 0.19829457, -0.92760384, -2.1629405, 2.715768, -0.04509735, 0
178, 3044545644, 0.24383086, 0.17300904, 0.19305775, -0.9345293, -2.755222, 2.1256638, -0.41801834, 0
179, 3044562311, 0.231831, 0.16215253, 0.18866357, -0.94040895, -3.01727, 1.4916922, -0.6473608, 0
180, 3044578978, 0.22202589, 0.15336776, 0.18531853, -0.944903, -3.3473961, 1.1963775, -0.3378744, 0
181, 3044595645, 0.21362975, 0.14792708, 0.18276541, -0.94819754, -3.310878, 1.0796404, -0.2648306, 0
182, 3044612312, 0.20628418, 0.14471076, 0.17940345, -0.9509583, -2.754369, 1.2387408, -0.32061958, 0
183, 3044628979, 0.19988845, 0.14120778, 0.17492603, -0.95368105, -2.3204863, 1.2787966, -0.52833366, 0
184, 3044645646, 0.19399989, 0.13717724, 0.17103426, -0.9561882, -2.5433285, 0.7398918, -0.9378395, 0
185, 3044662313, 0.1887191, 0.13356388, 0.16994467, -0.9579491, -2.5719163, 0.17552806, -1.216774, 0
186, 3044678980, 0.18407035, 0.13048334, 0.17150383, -0.9589997, -2.5630748, 0.19346876, -1.1419239, 0
187, 3044695647, 0.17967965, 0.12848434, 0.17352581, -0.9597382, -3.048335, 0.41522005, -1.0227661, 0
188, 3044712314, 0.17522736, 0.12788881, 0.17469881, -0.96042806, -3.1659667, 0.39978355, -1.1113367, 0
189, 3044728981, 0.17125231, 0.12844981, 0.17452873, -0.9611009, -3.034174, 0.19154577, -1.0367546, 0
190, 3044745648, 0.16815628, 0.13040638, 0.17461754, -0.9613679, -2.8925235, -0.46730754, -1.1012554, 0
191, 3044762315, 0.16594231, 0.13436708, 0.1758078, -0.9609902, -2.980241, -0.539771, -0.5576668, 0
192, 3044778982, 0.16421579, 0.14132161, 0.1760479, -0.9602449, -3.0820513, -0.4470431, 0.4812832, 0
193, 3044795649, 0.16258731, 0.15196237, 0.17323235, -0.9594088, -2.334692, -0.2547405, 1.2473783, 0
194, 3044812316, 0.16164039, 0.16258605, 0.16822225, -0.95871854, -0.6120302, -0.3387516, 0.69207096, 0
195, 3044828983, 0.16104898, 0.16990542, 0.16483682, -0.9581367, 0.20281382, -0.8825775, -0.350914, 0
196, 3044845650, 0.15997766, 0.17579614, 0.16669185, -0.9569318, -0.21523686, -1.4266276, -0.7074919, 0
197, 3044862317, 0.15787064, 0.18217309, 0.17149013, -0.95523965, -0.73221946, -0.1176255, -0.043179512, 0
198, 3044878984, 0.15491283, 0.18668452, 0.17304651, -0.95457214, -0.1786202, 1.4861377, 1.0725689, 0
199, 3044895651, 0.15203418, 0.18650341, 0.17077857, -0.95547825, -0.011244546, 1.1832974, 1.1119032, 0
200, 3044912318, 0.14983392, 0.18357973, 0.16990343, -0.95654744, -0.6089489, -0.04563679, 0.90711594, 0
201, 3044928985, 0.14830774, 0.18097924, 0.17344671, -0.9566449, -0.74932146, -0.080012806, 1.2720518, 0
202, 3044945652, 0.1465567, 0.18046449, 0.17704071, -0.9563536, -0.9346257, 0.7632799, 1.4905272, 0
203, 3044962319, 0.14531617, 0.18149686, 0.17840928, -0.9560932, -0.08030393, 0.35263693, 1.08817, 0
204, 3044978986, 0.14454275, 0.1831376, 0.17866193, -0.95585036, -0.29856876, -0.11079688, 1.2195196, 0
205, 3044995653, 0.14368427, 0.18638198, 0.1792495, -0.95524246, -0.57134396, -0.2760428, 1.332675, 0
206, 3045012320, 0.14207935, 0.19100039, 0.17972295, -0.95448095, -0.31774503, -0.17786382, 1.1274395, 0
207, 3045028987, 0.13995954, 0.1953483, 0.1798882, -0.9538829, -0.072244614, 0.09997581, 0.8613186, 0
208, 3045045654, 0.1377167, 0.19798592, 0.17970152, -0.9537006, 0.14149016, 0.20289774, 0.58200645, 0
