DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-03 15:46:12.324 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
185, 349989570, 0.5480511, -0.616337, 0.1543112, -0.5440207, -2.4572134, 0.20046742, 0.49762058, 0
186, 350006237, 0.5687058, -0.6072652, 0.15720029, -0.53206456, -2.391949, -0.06944592, 0.0963974, 0
187, 350022904, 0.58899736, -0.597975, 0.15875039, -0.51991165, -2.3339968, -0.3211367, -0.22816753, 0
188, 350039571, 0.607985, -0.5891592, 0.15950194, -0.5077467, -2.225165, -0.7158724, -0.46116447, 0
189, 350056238, 0.6260207, -0.5809212, 0.15948391, -0.49517223, -1.8770795, -1.1735356, -0.9832201, 0
190, 350072905, 0.6436518, -0.57340366, 0.15861282, -0.48141927, -1.6166972, -1.1861846, -1.6032228, 0
191, 350089572, 0.6606951, -0.56687707, 0.156602, -0.46648714, -1.5929415, -0.98835844, -1.9603548, 0
192, 350106239, 0.67693126, -0.56110924, 0.15303852, -0.45111132, -1.4728879, -0.80076134, -2.0548544, 0
193, 350122906, 0.69252425, -0.55551314, 0.14749297, -0.43596244, -1.3818604, -0.62363535, -2.1101174, 0
194, 350139573, 0.70739836, -0.5500071, 0.14019284, -0.42122182, -1.1114235, -0.5760566, -2.3612595, 0
195, 350156240, 0.7214671, -0.5447065, 0.13172205, -0.40673235, -0.87608486, -0.4802453, -2.5212026, 0
196, 350172907, 0.73448175, -0.5401247, 0.12252742, -0.39216173, -0.84355253, -0.480651, -2.5330124, 0
197, 350189574, 0.7461741, -0.536773, 0.11276998, -0.37733778, -0.8746519, -0.62303567, -2.244244, 0
198, 350206241, 0.7565902, -0.53433454, 0.10264502, -0.36266205, -0.81293064, -1.0106597, -1.4883995, 0
199, 350222908, 0.7658706, -0.53251535, 0.09252168, -0.34829745, -0.620675, -1.1860605, -0.82862186, 0
200, 350239575, 0.7739067, -0.5314648, 0.082998306, -0.3342554, -0.32722363, -1.2310466, -0.5798578, 0
201, 350256242, 0.78051186, -0.5316108, 0.07454925, -0.32036823, 0.12339301, -1.0877218, -0.42716694, 0
202, 350272909, 0.78539443, -0.5336199, 0.06752653, -0.3063451, 0.41019538, -0.7692581, -0.5400467, 0
203, 350289576, 0.7885594, -0.5377839, 0.06149427, -0.2918613, 0.6570752, -0.5269385, -0.33220387, 0
204, 350306243, 0.79065037, -0.54315805, 0.05579555, -0.27702034, 0.48984754, -0.4865819, 0.12897587, 0
205, 350322910, 0.7925047, -0.5483479, 0.049582303, -0.26228687, 0.28965285, -0.5705065, 0.5369072, 0
206, 350339577, 0.7946648, -0.55231017, 0.042584646, -0.2482936, 0.20622535, -0.7990427, 1.0195322, 0
