DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 11:49:33.339 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
316, 352167170, 0.7197525, -0.15302937, 0.6616288, 0.14417365
317, 352183837, 0.7169538, -0.15561958, 0.66405964, 0.14416955
318, 352200504, 0.714482, -0.15788898, 0.6661874, 0.14415537
319, 352217171, 0.7121288, -0.15949519, 0.6683664, 0.14394633
320, 352233838, 0.7097569, -0.16080625, 0.67060494, 0.14378968
321, 352250505, 0.70758307, -0.16232844, 0.67244935, 0.14417951
322, 352267172, 0.7057275, -0.16399409, 0.6739132, 0.14455366
323, 352283839, 0.70408756, -0.16559768, 0.67526084, 0.14443411
324, 352300506, 0.7024162, -0.1667454, 0.67680585, 0.14401919
325, 352317173, 0.7010259, -0.16751277, 0.67815757, 0.1435425
326, 352333840, 0.69994396, -0.16793573, 0.6793072, 0.14289111
327, 352350507, 0.69880944, -0.16825883, 0.6805606, 0.14209773
328, 352367174, 0.6978106, -0.16874613, 0.68157077, 0.14158687
329, 352383841, 0.69706166, -0.1691271, 0.6823532, 0.1410505
330, 352400508, 0.6965485, -0.16920507, 0.68302643, 0.14023167
331, 352417175, 0.6962499, -0.16918035, 0.68348604, 0.13950288
332, 352433842, 0.6958695, -0.16950013, 0.68383795, 0.13928893
333, 352450509, 0.6952913, -0.17010416, 0.6842558, 0.13938673
334, 352467176, 0.6948791, -0.17060624, 0.68454975, 0.13938536
335, 352483843, 0.6946661, -0.17095017, 0.684681, 0.13938159
336, 352500510, 0.69450045, -0.17134197, 0.6847252, 0.13950844
337, 352517177, 0.6942341, -0.17204897, 0.6847569, 0.13980873
338, 352533844, 0.6940316, -0.17302324, 0.684627, 0.1402466
339, 352550511, 0.6939258, -0.17384483, 0.6844489, 0.14062332
