DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-08-10 12:00:17.523 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
311, 996256773, 0.8337806, -0.15225959, 0.47556856, 0.23550357
312, 996273440, 0.838316, -0.14749573, 0.46884218, 0.23592083
313, 996290107, 0.8428517, -0.1423791, 0.46220723, 0.23599525
314, 996306774, 0.8473861, -0.13648257, 0.45590022, 0.23550895
315, 996323441, 0.85192937, -0.12970074, 0.44981992, 0.23464108
316, 996340108, 0.8562898, -0.12284645, 0.44387278, 0.23378152
317, 996356775, 0.86036676, -0.11684972, 0.437791, 0.23335493
318, 996373442, 0.86422306, -0.111967325, 0.43133825, 0.23351546
319, 996390109, 0.86801237, -0.10731637, 0.4247321, 0.2337527
320, 996406776, 0.8717757, -0.1024291, 0.41817987, 0.23375425
321, 996423443, 0.87537956, -0.0975794, 0.4116911, 0.23387855
322, 996440110, 0.8787973, -0.09238679, 0.4054783, 0.23402493
323, 996456777, 0.88223594, -0.086159684, 0.3995191, 0.23371106
324, 996473444, 0.88562906, -0.07932639, 0.39377695, 0.23304136
325, 996490111, 0.88878167, -0.072861955, 0.38813153, 0.23262069
326, 996506778, 0.89174145, -0.06665392, 0.38250762, 0.23247021
327, 996523445, 0.8946869, -0.060322996, 0.37672937, 0.23231792
328, 996540112, 0.8975667, -0.053857397, 0.37090945, 0.23216318
329, 996556779, 0.9002851, -0.04749083, 0.365129, 0.23219076
330, 996573446, 0.902793, -0.041259237, 0.3594438, 0.232514
331, 996590113, 0.9051435, -0.034864035, 0.3539513, 0.23284838
332, 996606780, 0.9075449, -0.028255947, 0.34838837, 0.23278625
333, 996623447, 0.90987414, -0.021892361, 0.3427748, 0.23271307
334, 996640114, 0.91198206, -0.015963785, 0.3372104, 0.23307307
335, 996656781, 0.91399974, -0.010223971, 0.33168024, 0.23342712
336, 996673448, 0.91599405, -0.004406045, 0.3261578, 0.2335735
337, 996690115, 0.91791135, 0.001139389, 0.32060647, 0.23377158
338, 996706782, 0.9196633, 0.006065345, 0.3150517, 0.2343615
339, 996723449, 0.92136264, 0.01060155, 0.3094014, 0.23505215
340, 996740116, 0.9230162, 0.015559398, 0.30391634, 0.23544453
341, 996756783, 0.92457086, 0.020586543, 0.29858914, 0.23577468
342, 996773450, 0.9260339, 0.024998613, 0.29317805, 0.23639584
343, 996790117, 0.92746216, 0.028742459, 0.28761503, 0.23720375
344, 996806784, 0.92883104, 0.032620724, 0.2821293, 0.23793319
345, 996823451, 0.9301718, 0.036858175, 0.27673882, 0.23840638
346, 996840118, 0.931428, 0.04064197, 0.2714296, 0.23899032
347, 996856785, 0.9325708, 0.044213403, 0.26623333, 0.23974293
348, 996873452, 0.933608, 0.048431043, 0.261232, 0.24039203
349, 996890119, 0.9345426, 0.05314525, 0.25633466, 0.24103606
350, 996906786, 0.9353703, 0.057684857, 0.25148112, 0.24189271
351, 996923453, 0.93602633, 0.062121615, 0.24675255, 0.24312347
352, 996940120, 0.9368003, 0.06677095, 0.24187328, 0.24381247
353, 996956787, 0.93754315, 0.07163283, 0.2370101, 0.24435225
354, 996973454, 0.9381054, 0.07630097, 0.23225184, 0.24534786
355, 996990121, 0.9386972, 0.080230586, 0.2272987, 0.2464669
356, 997006788, 0.9393072, 0.08407162, 0.22229548, 0.24742381
357, 997023455, 0.9398397, 0.08874012, 0.21748513, 0.2480462
358, 997040122, 0.9402711, 0.0940291, 0.21285303, 0.24848048
359, 997056789, 0.94064105, 0.09886963, 0.20830129, 0.24905774
360, 997073456, 0.941041, 0.10255351, 0.2036104, 0.24993572
361, 997090123, 0.941471, 0.10556424, 0.19875938, 0.25096533
362, 997106790, 0.94187784, 0.108610235, 0.19386004, 0.25196895
